status of taxon;kingdom;phylum;order;family;cf./aff.;species;authors;Mycology Phytopathology Lichenology;ecology;substrate;host family;literature reference;only reference;only year;Benin (Dahomey);Burkina-Faso;Gambia;Ghana (Gold Coast);Guinea;Guinea Bissau;Ivory Coast;Liberia;Mali;Niger;Nigeria;Senegal;Sierra Leone;Togo;Comments
accepted;Fungi;Ascomycota;Lecanorales;Pilocarpaceae;;Byssolecania fumosonigricans;(Müll. Arg.) R. Sant.;l;lichenized;foliicolous;;Santesson 1952: 553;Santesson 1952;1952;;;;;;;;;;;x;;;;
accepted;Fungi;Ascomycota;Lecanorales;Pilocarpaceae;;Byssolecania deplanata;(Müll. Arg.) R. Sant.;l;lichenized;foliicolous;;Santesson 1952: 555;Santesson 1952;1952;;;;;;;;;;;x;;;;
accepted;Fungi;Ascomycota;Pertusariales;Pertusariaceae;;Phyllophiale alba;R. Sant.;l;lichenized;foliicolous;;Santesson 1952: 557;Santesson 1952;1952;;;;x;;;;;;;x;;;;
accepted;Fungi;Ascomycota;Arthoniales;Arthoniaceae;;Arthonia trilocularis;Müll. Arg. ;l;lichenized;foliicolous;;Santesson 1952: 85;Santesson 1952;1952;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina phaseolina;(Tassi) Goid.;p;parasitic on vascular plants;Brassica rapa;Brassicaceae;Sarr et al. 2014: 254;Sarr et al. 2014;2014;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina phaseolina;(Tassi) Goid.;p;;isolated from soil;;Sarr et al. 2014: 254;Sarr et al. 2014;2014;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina phaseolina;(Tassi) Goid.;p;;Vigna unguiculata;Fabaceae;Sarr et al. 2014: 254;Sarr et al. 2014;2014;;;;;;;;;;x;;;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina phaseolina;(Tassi) Goid.;p;;Panicum miliaceum;Poaceae;Sarr et al. 2014: 256;Sarr et al. 2014;2014;;;;;;;;;;x;;;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina phaseolina;(Tassi) Goid.;p;;Abelmoschus esculentus, Hibiscus sabdariffa;Malvaceae;Sarr et al. 2014: 257;Sarr et al. 2014;2014;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina phaseolina;(Tassi) Goid.;p;;Arachis hypogaea, Vigna unguiculata;Fabaceae;Sarr et al. 2014: 257;Sarr et al. 2014;2014;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina pseudophaseolina;Crous, M.P. Sarr & Ndiaye;p;;Arachis hypogaea, Vigna unguiculata;Fabaceae;Sarr et al. 2014: 260;Sarr et al. 2014;2014;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Macrophomina pseudophaseolina;Crous, M.P. Sarr & Ndiaye;p;;Abelmoschus esculentus, Hibiscus sabdariffa;Malvaceae;Sarr et al. 2014: 261;Sarr et al. 2014;2014;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;type of a new species;Macrophomina pseudophaseolina;Crous, M.P. Sarr & Ndiaye;p;;Arachis hypogaea;Fabaceae;Sarr et al. 2014: 265;Sarr et al. 2014;2014;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Eurotiales;Aspergillaceae;;Aspergillus niger;Tiegh.;p;parasitic on vascular plants;Arachis hypogaea;Fabaceae;Savary et al. 1988: 1005;Savary et al. 1988 ;1988;;;;;;;x;;;;;;;;
accepted;Fungi;Ascomycota;Diaporthales;Diaporthales family incertae sedis;;Botryodiplodia sp.;;p;parasitic on vascular plants;Arachis hypogaea;Fabaceae;Savary et al. 1988: 1005;Savary et al. 1988 ;1988;;;;;;;x;;;;;;;;
accepted;Fungi;Ascomycota;Mycosphaerellales;Mycosphaerellaceae;;Cercospora arachidicola;Hori;p;parasitic on vascular plants;Arachis hypogaea;Fabaceae;Savary et al. 1988: 1005;Savary et al. 1988 ;1988;;;;;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Pucciniales;Pucciniaceae;;Puccinia arachidis;Speg.;p;parasitic on vascular plants;Arachis hypogaea;Fabaceae;Savary et al. 1988: 1005;Savary et al. 1988 ;1988;;;;;;;x;;;;;;x;;
accepted;Fungi;Ascomycota;Mycosphaerellales;Mycosphaerellaceae;;Mycosphaerella berkeleyi;W.A. Jenkins;p;parasitic on vascular plants;Arachis hypogaea;Fabaceae;Savary et al. 1988: 1005, cited as Phaeoisariopsis personata;Savary et al. 1988;1988;;;;;;;x;;;;x;;;;
accepted;Fungi;Basidiomycota;Atheliales;Atheliaceae;;Athelia rolfsii;(Curzi) C.C. Tu & Kimbr.;p;parasitic on vascular plants;Arachis hypogaea;Fabaceae;Savary et al. 1988: 1005, cited as Sclerotium rolfsii;Savary et al. 1988;1988;;;;;;;x;;;;;;;;
name invalid, not correctly published;Fungi;Ascomycota;Helotiales;Helotiales family incertae sedis;type of a new species;Dactylaria sahelensis;Sawadogo & Cayrol;m;nematophagous;Meloidogyne sp.;Nematoda;Sawadogo & Cayrol 1990: 27;Sawadogo & Cayrol 1990;1990;;x;;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Ustilaginales;Anthracoideaceae;;Cintractia limitata;G.P. Clinton;m;parasitic on vascular plants;Cyperus tenuiculmis, Fimbristylis pilosa, Mariscus cylindristachyus;Cyperaceae;Scholz 1981: 102;Scholz 1981 ;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Anthracocystis ischaemoides;(Henn.) McTaggart & R.G. Shivas;m;parasitic on vascular plants;Schizachyrium sanguineum;Poaceae;Scholz 1981: 102, cited as Sorosporium ischaemoides;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium andropogonis;(Opiz) Vánky;m;parasitic on vascular plants;Andropogon pteropholis;Poaceae;Scholz 1981: 102, cited as Sphacelotheca andropogonis;Scholz 1981;1981;;;;;;;;;;;;;;x;Sph. barcinonensis is a wrong ident., comp. Denchev et al. 2014
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium barcinonense;(Riofrio) Vánky;m;parasitic on vascular plants;Hyparrhenia diplandra, Hyparrhenia nyassae;Poaceae;Scholz 1981: 104, cited as Sphacelotheca barcinonensis;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium chudaei;(Har. & Pat.) Vánky;m;parasitic on vascular plants;Vetiveria nigritana;Poaceae;Scholz 1981: 104, cited as Sphacelotheca chudaei;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium reilianum;(J.G. Kühn) Langdon & Full.;m;parasitic on vascular plants;Sorghum bicolor;Poaceae;Scholz 1981: 104, cited as Sphacelotheca reiliana;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium sorghi;Ehrenb. ex Link;m;parasitic on vascular plants;Sorghum arundinaceum, Sorghum bicolor;Poaceae;Scholz 1981: 104, cited as Sphacelotheca sorghi;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;aff.;Sporisorium vanderystii;(Henn.) Langdon & Full.;m;parasitic on vascular plants;Hyparrhenia sp.;Poaceae;Scholz 1981: 106, cited as Sphacelotheca vanderystii;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium moniliferum;(Ellis & Everh.) L. Guo;m;parasitic on vascular plants;Heteropogon contortus;Poaceae;Scholz 1981: 106, cited as Sphacelotheca warneckeana;Scholz 1981;1981;;;;;;;;;;;x;;x;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Anthracoideaceae;type of a new species (synonym);Tolyposporium kuwanoanum;(Togashi & Y. Maki) Denchev & T. Denchev;m;parasitic on vascular plants;Rikliella kernii;Cyperaceae;Scholz 1981: 106, cited as Thecaphora africana;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Tilletiales;Tilletiaceae;;Tilletia barclayana;(Bref.) Sacc. & P. Syd.;m;parasitic on vascular plants;Oryza sativa;Poaceae;Scholz 1981: 108;Scholz 1981 ;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Tilletiales;Tilletiaceae;;Conidiosporomyces ayresii;(Berk.) Vánky & R. Bauer;m;parasitic on vascular plants;Panicum maximum, Setaria pallide-fusca, Setaria sphacelata;Poaceae;Scholz 1981: 108, cited as Tilletia ayresii;Scholz 1981;1981;;;;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Sporisorium andropogonis-tectorum;(L. Ling) Vánky;m;parasitic on vascular plants;Andropogon tectorum;Poaceae;Scholz 1981: 108, cited as Ustilago andropogonis-tectorum;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Tranzscheliella hypodytes;(Schltdl.) Vánky & McKenzie;m;parasitic on vascular plants;Andropogon gayanus;Poaceae;Scholz 1981: 108, cited as Ustilago hypodytes;Scholz 1981;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Ustilago microchloae;Griffiths;m;parasitic on vascular plants;Microchola indica;Poaceae;Scholz 1981: 110;Scholz 1981 ;1981;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Ustilaginales;Ustilaginaceae;;Ustilago syntherismae;(Schw.) Peck;m;parasitic on vascular plants;Digitaria nuda cf.;Poaceae;Scholz 1981: 110, cited as Ustilago rabenhorstiana;Scholz 1981;1981;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Erysiphales;Erysiphaceae;;Oidium heveae;B.A. Steinm.;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Glomerellales;Glomerellaceae;;Colletotrichum gloeosporioides;(Penz.) Penz. & Sacc.;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Pleosporales;Massarinaceae;;Helminthosporium sp.;;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Ganodermataceae;;Ganoderma sp.;;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Basidiomycota;Hymenochaetales;Hymenochaetaceae;;Phellinus noxius;(Corner) G. Cunn.;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Physalacriaceae;;Armillaria fuscipes;Petch;p;saprotrophic or parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Basidiomycota;Russulales;Russulales family unclear;;Aleurodiscus sp.;;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;;Lasiodiplodia theobromae;(Pat.) Griffon & Maubl.;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7, cited as Botryodiplodia theobromae;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Basidiomycota;Corticiales;Corticiaceae;;Erythricium salmonicolor;(Berk. & Broome) Burds.;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7, cited as Corticium salmonicolor;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Bipolaris heveae;(Petch) Arx;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 7, cited as Helminthosporium heveae;Schreurs 1972;1972;;;;;;;;x;;;;;x;;
accepted;Fungi;Ascomycota;Eurotiales;Aspergillaceae;;Aspergillus japonicus;Saito;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;x;;;;
accepted;Fungi;Ascomycota;Diaporthales;Diaporthaceae;;Diaporthe heveae;Petch;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Glomerellales;Glomerellaceae;;Colletotrichum crassipes;(Speg.) Arx;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Phyllostictaceae;;Phyllostictina theicola;Petr.;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;x;;;;
accepted;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Curvularia pallescens;Boedijn;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Chromista;Oomycota;Peronosporales;Peronosporaceae;;Phytophthora palmivora;(E.J. Butler) E.J. Butler;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Zygomycota;Mucorales;Choanephoraceae;;Choanephora cucurbitarum;(Berk. & Ravenel) Thaxt.;p;parasitic on vascular plants;isolated from Hevea brasiliensis;;Schreurs 1972: 8;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Ascomycota family incertae sedis;;Bispora betulina;(Corda) S. Hughes;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8, cited as Bispora pusilla;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Pleosporales;Didymosphaeriaceae;;Phaeodothis winteri;(Niessl) Aptroot;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8, cited as Didymosphaeria winteri;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Fusarium solani;(Mart.) Sacc.;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8, cited as Fusarium javanicum;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Fusarium incarnatum;(Desm.) Sacc.;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8, cited as Fusarium semitectum;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Amphisphaeriales;Pestalotiopsidaceae;;Pestalotiopsis palmarum;(Cooke) Steyaert;p;saprotrophic;isolated from Hevea brasiliensis;;Schreurs 1972: 8, cited as Pestalotia palmarum;Schreurs 1972;1972;;;;;;;;x;;;;;x;;
accepted;Chromista;Oomycota;Peronosporales;Pythiaceae;;Phytopythium vexans;(de Bary) Abad, de Cock, Bala, Robideau, Lodhi & Lévesque;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 8, cited as Pythium vexans;Schreurs 1972;1972;;;;;;;;x;;;x;;;;
accepted;Fungi;Basidiomycota;Polyporales;Meripilaceae;;Rigidoporus microporus;(Sw.) Overeem;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 8, cited as Rigidoporus lignosus;Schreurs 1972;1972;;;;;;;;x;;;x;;;;
accepted;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Nectria mauritiicola;(Henn.) Seifert & Samuels;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 8, cited as Sphaerostilbe repens;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Xylariales;Xylariaceae;;Kretzschmaria zonata;(Lév.) P.M.D. Martin;p;parasitic on vascular plants;Hevea brasiliensis;Euphorbiaceae;Schreurs 1972: 8, cited as Ustulina zonata;Schreurs 1972;1972;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Sordariales;Sordariales family incertae sedis;;Madurella mycetomatis;(Laveran) Brumpt;other;parasitic on humans;causes black grains;;Segretain et al. 1959: 3730;Segretain et al. 1959;1959;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;type of a new species;Falciformispora senegalensis;(Segretain, Baylet, Darasse & Camain) Abd. Ahmed, Sande, Fahal & de Hoog;other;parasitic on humans;causes mycetoma with black grains;;Segretain et al. 1959: 3732, cited as Leptosphaeria senegalensis;Segretain et al. 1959;1959;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Nectria pseudotrichia;Berk. & M.A. Curtis;m;saprotrophic or parasitic on vascular plants;on bark or wood;;Seifert 1985: 122;Seifert 1985;1985;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Bionectriaceae;;Didymostilbe capsici;(Pat.) Seifert;m;saprotrophic;on litter;;Seifert 1985: 136;Seifert 1985;1985;;;;x;;;;;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Hypocreales family incertae sedis;;Peethambara sundara;Subram. & Bhat;m;saprotrophic;on twigs;;Seifert 1985: 141;Seifert 1985;1985;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Corallomycetella repens;(Berk. & Broome) Rossman & Samuels;m;saprotrophic or parasitic on vascular plants;on roots or bark, isolated from soil;;Seifert 1985: 164, cited as Nectria mauritiicola;Seifert 1985;1985;;;;;;;x;;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Ophiocordycipitaceae;;Polycephalomyces cylindrosporus;Samson & H.C. Evans;m;parasitic on arthropods;"Aethus sp.; Cydnidae";Heteroptera;Seifert 1985: 171;Seifert 1985;1985;;;;x;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Hypocreales;Hypocreaceae;;Hypocreopsis macrostoma;(Berk. & M.A. Curtis) E. Müll.;m;saprotrophic;on dead wood;;Seifert 1985: 56, cited as Nectria macrostoma;Seifert 1985;1985;;;x;;;;;;;;x;;;;
accepted;Fungi;Ascomycota;Hypocreales;Hypocreaceae;;Acrostalagmus annulatus;(Berk. & M.A. Curtis) Seifert;m;saprotrophic;;;Seifert 1985: 60, cited as Stilbella annulata;Seifert 1985;1985;;;;x;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Nectria gracilipes;(Tul. & C. Tul.) Wollenw.;m;saprotrophic;;;Seifert 1985: 88;Seifert 1985;1985;;;;;;;;x;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Bionectriaceae;;Stilbocrea aterrima;(Welw. & Curr.) Seifert;m;saprotrophic;on bark;;Seifert 1985: 91, cited as Stilbella aterrima;Seifert 1985;1985;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Magnaporthales;Pyriculariaceae;;Pyricularia grisea;Cooke ex Sacc.;p;parasitic on vascular plants;Oryza sativa;Poaceae;Séré et al. 2007: 2568, cited as Magnaporthe grisea;Sere et al. 2007;2007;;x;;;;;;;;;;;;;
accepted;Fungi;Ascomycota;Lecanorales;Ramalinaceae;;Bacidia aurantiaca;Vězda;l;lichenized;foliicolous;;Sérusiaux 1984: 285;Serusiaux 1984;1984;;;;;x;;;;;;;;;;
accepted;Fungi;Ascomycota;Lecanorales;Ramalinaceae;;Bacidia carnea;Vězda;l;lichenized;foliicolous;;Sérusiaux 1984: 286;Serusiaux 1984;1984;;;;;x;;;;;;;;;;
accepted;Fungi;Ascomycota;Lecanorales;Ramalinaceae;;Bacidina scutellifera;(Vězda) Vězda;l;lichenized;foliicolous;;Sérusiaux 1984: 287, cited as Bacidia scutellifera;Serusiaux 1984;1984;;;;;x;;;;;;;;;;
accepted;Fungi;Ascomycota;Arthoniales;Roccellaceae;;Mazosia rubropunctata;R. Sant.;l;lichenized;foliicolous;;Sérusiaux 1984: 299;Serusiaux 1984;1984;;;;;x;;;;;;;;;;
accepted;Fungi;Ascomycota;Ostropales;Gomphillaceae;;Psorotheciopsis patellarioides;(Rehm) R. Sant.;l;lichenized;foliicolous;;Sérusiaux 1984: 304, cited as Linhartia patellarioides;Serusiaux 1984;1984;;;;;;;;;;;;x;;;
accepted;Fungi;Ascomycota;Arthoniales;Opegraphaceae;;Opegrapha viristellata;Sérus., Lücking & Sparrius;l;lichenized;foliicolous;;Sérusiaux et al. 2008: 223;Serusiaux et al. 2008;2008;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Diversisporales;Acaulosporaceae;;Acaulospora colombiana;(Spain & N.C. Schenck) Kaonongbua, J.B. Morton & Bever;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Diversisporales;Acaulosporaceae;;Acaulospora excavata;Ingleby & C. Walker;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Diversisporales;Acaulosporaceae;;Acaulospora scrobiculata;Trappe;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Archaeosporales;Ambisporaceae;;Ambispora appendicula;(Spain, Sieverd. & N.C. Schenck) C. Walker;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Claroideoglomaceae;;Claroideoglomus etunicatum;(W.N. Becker & Gerd.) C. Walker & A. Schüßler;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Diversisporales;Gigasporaceae;;Gigaspora sp. ;;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Diversisporales;Gigasporaceae;;Scutellospora sp. ;;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Funneliformis mosseae;(T.H. Nicolson & Gerd.) C. Walker & A. Schüßler;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Glomus aureum;Oehl & Sieverd.;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Glomus clavisporum;(Trappe) R.T. Almeida & N.C. Schenck;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Glomus glomerulatum ;Sieverd.;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Rhizophagus intraradices;(N.C. Schenck & G.S. Sm.) C. Walker & A. Schüßler;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Rhizophagus manihotis;(R.H. Howeler, Sieverd. & N.C. Schenck) C. Walker & A. Schüßler;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016 ;2016;;;;;;;x;;;;;;;;
name invalid, not correctly published;Fungi;Glomeromycota;Diversisporales;Gigasporaceae;;Racocetra africana;Bi Voko, Ahonzo-Niamke & A. Zeze;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6;Sery et al. 2016;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Glomus sinuosum;(Gerd. & B.K. Bakshi) R.T. Almeida & N.C. Schenck;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6, cited as Sclerocystis sinuosa;Sery et al. 2016;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Glomeromycota;Glomerales;Glomeraceae;;Funneliformis constrictum;(Trappe) C. Walker & A. Schüßler;p;arbuscular mycorrhizal;Manihot esculenta, rhizosphere;Euphorbiaceae;Sery et al. 2016: 6, cited as Septoglomus constrictum ;Sery et al. 2016;2016;;;;;;;x;;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Clavicipitaceae;;Metarhizium flavoviride;W. Gams & Rozsypal;m;parasitic on arthropods;on grasshopper;Orthoptera;Shah et al. 1994: 331;Shah et al. 1994 ;1994;x;;;;;;;;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Cordycipitaceae;;Beauveria bassiana;(Bals.-Criv.) Vuill.;m;parasitic on arthropods;on grasshopper;Orthoptera;Shah et al. 1994: 331;Shah et al. 1994 ;1994;x;;;;;;;;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Hypocreales family incertae sedis;;Sorosporella sp.;;m;parasitic on arthropods;on grasshopper;Orthoptera;Shah et al. 1994: 331;Shah et al. 1994 ;1994;x;;;;;;;;;;;;;;
accepted;Fungi;Ascomycota;Glomerellales;Glomerellaceae;;Colletotrichum destructivum;O'Gara;p;parasitic on vascular plants;Vigna unguiculata;Fabaceae;Shen et al. 2001: 1341;Shen et al. 2001;2001;;;;;;;;;;;x;;;;
