ID;gbifID;phylum;species;authors;country;recordedBy;basisOfRecord;identifiedBy;typeStatus
6809;1057642217;Ascomycota;Pyrenula mamillana;(Ach.) Trevis.;Guinea;Anon.;PRESERVED_SPECIMEN;;TYPE
6808;1063858264;Basidiomycota;Russula fissurata;Sanon & Buyck,;Burkina Faso;Sanon, E.;PRESERVED_SPECIMEN;Sanon;HOLOTYPE
6807;1063858266;Basidiomycota;Russula fissurata;Sanon & Buyck,;Burkina Faso;Sanon, E.;PRESERVED_SPECIMEN;Sanon;PARATYPE
6806;1063858267;Basidiomycota;Russula oculata;Sanon & Buyck,;Burkina Faso;Sanon, E.;PRESERVED_SPECIMEN;Sanon;HOLOTYPE
6805;1063858268;Basidiomycota;Russula turpis;Sanon & Buyck,;Burkina Faso;Sanon, E.;PRESERVED_SPECIMEN;Sanon;HOLOTYPE
6804;1063858269;Basidiomycota;Russula oleifera;Buyck;Burkina Faso;Sanon, E.;PRESERVED_SPECIMEN;Sanon;
6803;1063858270;Basidiomycota;Russula sankarae;Sanon & Buyck,;Burkina Faso;Sanon, E.;PRESERVED_SPECIMEN;Sanon;HOLOTYPE
6802;1065681104;Ascomycota;Trichothyrium asterophorum;(Berk. & Broome) Höhn.;Ghana;S. J. Hughes;PRESERVED_SPECIMEN;;
6801;1065685586;Ascomycota;Botryosphaeria plicatula;(Berk. & Broome) Petch,;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6800;1065685598;Ascomycota;Asteridiella antidesmatis;(Hansf.) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6799;1065685604;Ascomycota;Chaetothyrium guaraniticum;Speg.;Ghana;S. J. Hughes;PRESERVED_SPECIMEN;;
6798;1065685624;Ascomycota;Asterolibertia parinarii;(Syd.) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6797;1065685633;Ascomycota;Irenopsis moelleriana;(G.Winter) F.Stevens;Ghana;S. J. Hughes;PRESERVED_SPECIMEN;;
6792;1086202293;Ascomycota;Pyrenula aspistea;(Afzel.) Ach.;Sierra Leone;Afzelius (A);PRESERVED_SPECIMEN;;ISOLECTOTYPE
6791;1086202334;Ascomycota;Pyrenula aspistea;(Afzel.) Ach.;Sierra Leone;Afzelius;PRESERVED_SPECIMEN;;SYNTYPE
6790;1086202410;Ascomycota;Pyrenula pyrinoica;(Ach.) R.C.Harris;Guinea;;PRESERVED_SPECIMEN;;ISOTYPE
6789;1086202470;Ascomycota;Thelotrema obturatum;(Ach.) Müll.Arg.;Guinea;Afzelius;PRESERVED_SPECIMEN;;ISOTYPE
6788;1086202476;Ascomycota;Ocellularia discoidea;Ach.;Guinea;Afzelius;PRESERVED_SPECIMEN;;ISOTYPE
6787;1086202679;Ascomycota;Ocellularia cavata;(Ach.) Müll.Arg.;Guinea;Afzelius;PRESERVED_SPECIMEN;;ISOLECTOTYPE
6786;1086202746;Ascomycota;Pyrenula anomala;Ach.;Guinea;;PRESERVED_SPECIMEN;;SYNTYPE
6785;1086202984;Ascomycota;Trypethelium papillosum;(Ach.) Harris;Guinea;;PRESERVED_SPECIMEN;;TYPE
6784;1086203028;Ascomycota;Ocellularia fumosa;(Ach.) Müll.Arg.;Guinea;Afzelius;PRESERVED_SPECIMEN;;ISOTYPE
6783;1086203253;Ascomycota;Ocellularia trypanea;(Ach.) Müll.Arg.;Guinea;Afzelius;PRESERVED_SPECIMEN;;ISOTYPE
6782;1086203704;Ascomycota;Porocyphus dimorphus;Henssen;Ivory Coast;R. Santesson;PRESERVED_SPECIMEN;;ISOTYPE
6781;1086204182;Ascomycota;Parmotrema andinum;(Müll.Arg.) Hale;Guinea;Schweinfurth;PRESERVED_SPECIMEN;;ISOTYPE
6780;1086204369;Ascomycota;Dirinaria aegialita;(Afzel. ex Ach.) B.J.Moore;Sierra Leone;Afzelius;PRESERVED_SPECIMEN;;HOLOTYPE
6778;1086205821;Ascomycota;Bactrospora jenikii;(Vezda) Egea & Torrente;Ghana;J. Jeník;PRESERVED_SPECIMEN;;ISOTYPE
6777;1086207326;Ascomycota;Bathelium mastoideum;(Ach.) Ach.;Sierra Leone;;PRESERVED_SPECIMEN;;TYPE
6776;1086207678;Ascomycota;Heterodermia appendiculata;(Kurok.) Swinscow & Krog;Ivory Coast;Rolf Santesson;PRESERVED_SPECIMEN;;ISOTYPE
6775;1086208330;Basidiomycota;Lactarius serifluus;(DC.) Fr.;Mali;G. Bresadola;PRESERVED_SPECIMEN;;
6774;1086212081;Ascomycota;Asteridiella hansfordii;(F.Stevens) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6773;1086212289;Ascomycota;Asteridiella capparis;(Hansf. & Deighton) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6772;1086212332;Ascomycota;Irenopsis acridocarpicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6771;1086212599;Ascomycota;Asteridiella terminaliae;(Hansf. & Deighton) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6770;1086212620;Ascomycota;Asteridiella deightonii;(Hansf.) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6769;1086212643;Ascomycota;Asteridiella terminaliae;(Hansf. & Deighton) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6768;1086212686;Ascomycota;Asteridiella tetracericola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6767;1086212856;Ascomycota;Asteridiella anthocleistae;(Hansf. & Deighton) Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6766;1086213152;Ascomycota;Teichospora melanconioides;Rehm;Togo;R. Büttner;PRESERVED_SPECIMEN;;TYPE
6765;1086213193;Ascomycota;Teichospora melanconioides;Rehm;Togo;R. Büttner;PRESERVED_SPECIMEN;;TYPE
6764;1086213263;Ascomycota;Teichospora melanconioides;Rehm;Togo;Büttner;PRESERVED_SPECIMEN;;TYPE
6763;1086215566;Ascomycota;Meliola aethiops;Sacc.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6762;1086215583;Ascomycota;Meliola amaraliae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6761;1086215670;Ascomycota;Aulaxina quadrangula;(Stirt.) R.Sant.;Guinea;S. Lisowski;PRESERVED_SPECIMEN;;
6760;1086215993;Ascomycota;Meliola albiziae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6759;1086216024;Ascomycota;Meliola albiziae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6758;1086216157;Ascomycota;Meliola caesalpiniae;(Hansf. & Deighton) Hansf. & Deighton;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6757;1086216180;Ascomycota;Meliola anisophylleae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6756;1086216184;Ascomycota;Meliola baphiae-nitidae;Hansf. & Deighton;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6755;1086216198;Ascomycota;Meliola baphiae-polygalaceae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6754;1086216205;Ascomycota;Meliola calami;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6753;1086216237;Ascomycota;Psorotheciopsis patellarioides;(Rehm) R.Sant.;Guinea;S. Lisowski;PRESERVED_SPECIMEN;;
6752;1086216240;Ascomycota;Meliola berliniae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6751;1086216274;Ascomycota;Meliola erythrophlei;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6750;1086216346;Ascomycota;Meliola mitragynicola;Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6749;1086216350;Ascomycota;Meliola bonamiae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6748;1086216366;Ascomycota;Asterina contigua;Syd.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6747;1086216371;Ascomycota;Meliola copaiferae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6746;1086216418;Ascomycota;Meliola dissotidis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6745;1086216487;Ascomycota;Meliola danielliae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6744;1086216492;Ascomycota;Meliola cissampeli;Hansf. & F.Stevens;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6743;1086216564;Ascomycota;Meliola hugoniae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6742;1086216615;Ascomycota;Meliola loranthi;Gaillard;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6741;1086216645;Ascomycota;Meliola leonensis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6740;1086216650;Ascomycota;Meliola mucunae;Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6739;1086216666;Ascomycota;Meliola ourateae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6738;1086216673;Ascomycota;Meliola napoleonae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6737;1086216677;Ascomycota;Meliola mauritiae;F.Stevens;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6736;1086216680;Ascomycota;Meliola psychotriae;Earle;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6735;1086216694;Ascomycota;Meliola sesami;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6734;1086216730;Ascomycota;Meliola mauritiae;F.Stevens;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6733;1086216734;Ascomycota;Meliola scabriseta;Hansf. & Deighton;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6732;1086216764;Ascomycota;Meliola stizolobii;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6731;1086216791;Ascomycota;Meliola subdentata;Pat.;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6730;1086216806;Ascomycota;Meliola millettiae-rhodanthae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6729;1086216835;Ascomycota;Meliola millettiae-sanaganae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6728;1086216891;Ascomycota;Meliola pandanicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6727;1086216899;Ascomycota;Meliola linacearum;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6726;1086216929;Ascomycota;Meliola khayae;Hansf.;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6725;1086216952;Ascomycota;Meliola kibirae;Hansf. & F.Stevens;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6724;1086216991;Ascomycota;Meliola mezoneuri;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6723;1086217015;Ascomycota;Meliola ochthocosmi;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6722;1086217058;Ascomycota;Meliola hippocrateicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6721;1086217084;Ascomycota;Meliola hirsuta;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6720;1086217089;Ascomycota;Meliola manotis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6719;1086217141;Ascomycota;Meliola physostigmatis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6718;1086217149;Ascomycota;Meliola ostryoderridis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6717;1086217165;Ascomycota;Meliola ostryoderridis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6716;1086217356;Ascomycota;Meliola warneckei;Hansf.;Togo;Warnecke;PRESERVED_SPECIMEN;;TYPE
6715;1086217451;Ascomycota;Meliola warneckei;Hansf.;Togo;Warnecke;PRESERVED_SPECIMEN;;TYPE
6714;1086217935;Ascomycota;Meliola strychnicola;Gaillard;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6713;1086221581;Basidiomycota;Coriolopsis helvola;(Fr.) Ryvarden;Guinea;Afzelius;PRESERVED_SPECIMEN;;TYPE
6712;1086221599;Basidiomycota;Trametes polyzona;(Pers.) Ryvarden;Guinea;A. Afzelius;PRESERVED_SPECIMEN;;TYPE
6711;1086223073;Ascomycota;Fenestella gigaspora;Henn.;Togo;R. Büttner;PRESERVED_SPECIMEN;;TYPE
6710;1086223805;Ascomycota;Stigmochora deightonii;(Syd.) Arx;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6709;1086225244;Ascomycota;Asterina strophanthi;Henn.;Togo;Warnecke;PRESERVED_SPECIMEN;;ISOTYPE
6708;1086225460;Ascomycota;Asterina strophanthi;Henn.;Togo;Warnecke;PRESERVED_SPECIMEN;;ISOTYPE
6707;1086225466;Ascomycota;Asterina strophanthi;Henn.;Togo;Warnecke;PRESERVED_SPECIMEN;;ISOTYPE
6706;1086225470;Ascomycota;Asterina strophanthi;Henn.;Togo;Warnecke;PRESERVED_SPECIMEN;;ISOTYPE
6705;1086229949;Basidiomycota;Trametes marianna;(Fr.) Fr.;Guinea;;PRESERVED_SPECIMEN;;TYPE
6704;1086230232;Basidiomycota;Podoscypha warneckeana;(Henn.) Ryvarden;Togo;P. Hennings;PRESERVED_SPECIMEN;;TYPE
6703;1086230271;Basidiomycota;Podoscypha warneckeana;(Henn.) Ryvarden;Togo;Warneck;PRESERVED_SPECIMEN;;TYPE
6702;1086230598;Basidiomycota;Ganoderma chalceum;(Cooke) Steyaert;Guinea;Afzelius;PRESERVED_SPECIMEN;;TYPE
6701;1086230658;Basidiomycota;Pterula togoensis;Henn.;Togo;Baumann;PRESERVED_SPECIMEN;;TYPE
6700;1086230781;Basidiomycota;Polyporus schweinfurthianus;Henn.;Guinea;G. Schweinfurth;PRESERVED_SPECIMEN;;ISOTYPE
6699;1086230847;Basidiomycota;Polyporus baumannii;Henn.;Togo;;PRESERVED_SPECIMEN;;TYPE
6698;1086232795;Basidiomycota;Crinipellis minutula;(Henn.) Pilát;Togo;C. Baumann;PRESERVED_SPECIMEN;;TYPE
6697;1086232846;Basidiomycota;Marasmius pygmaeus;Henn.;Togo;C. Baumann;PRESERVED_SPECIMEN;;TYPE
6696;1086237394;Basidiomycota;Hirneola floccosa;Wakef.;Nigeria;C. O. Farquharson;PRESERVED_SPECIMEN;;TYPE
6695;1086239965;Basidiomycota;Guepinia sparassoides;Kalchbr.;Ghana;Rev. Baur.;PRESERVED_SPECIMEN;;TYPE
6694;1086240694;Basidiomycota;Kordyana celebensis;Gäum.;Guinea;J. Krantz;PRESERVED_SPECIMEN;;
6693;1086247895;Basidiomycota;Hemileia ruspoliae;Cummins;Togo;L. Piening;PRESERVED_SPECIMEN;;TYPE
6692;1086249959;Basidiomycota;Aecidium brideliae-micranthae;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6691;1086250701;Basidiomycota;Puccinia subtegulanea;Cummins;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6690;1086250792;Basidiomycota;Cerotelium corchori;Cummins,;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6689;1086253958;Basidiomycota;Puccinia physedrae;Syd.;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;SYNTYPE
6688;1086254436;Basidiomycota;Hapalophragmium deightonii;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6687;1086254543;Basidiomycota;Hapalophragmium pieningii;Cummins;Ghana;L. Piening;PRESERVED_SPECIMEN;;TYPE
6686;1086254551;Basidiomycota;Hapalophragmium ornatum;Cummins;Ghana;L. Piening;PRESERVED_SPECIMEN;;TYPE
6685;1086255858;Basidiomycota;Puccinia makenensis;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6684;1086257037;Ascomycota;Sphaerellopsis filum;(Biv.) O.E.Erikss.;Ghana;C. A. .....;PRESERVED_SPECIMEN;;
6683;1086257097;Basidiomycota;Puccinia incallida;Cummins;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6682;1086259371;Basidiomycota;Pucciniosira mitragynae;(Dietel) Dietel ex P.Syd. & Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;TYPE
6681;1086259400;Basidiomycota;Pucciniosira mitragynae;(Dietel) Dietel ex P.Syd. & Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;TYPE
6680;1086260518;Basidiomycota;Ravenelia schweinfurthii;Syd. & P.Syd.;Nigeria;G. Schweinfurth;PRESERVED_SPECIMEN;;TYPE
6679;1086260523;Basidiomycota;Ravenelia schweinfurthii;Syd. & P.Syd.;Nigeria;G. Schweinfurth;PRESERVED_SPECIMEN;;TYPE
6678;1086261865;Basidiomycota;Phragmidiella africana;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6677;1086261871;Basidiomycota;Uraecium africanum;Cummins;Ghana;S. J. Hughes;PRESERVED_SPECIMEN;;TYPE
6676;1086262013;Basidiomycota;Uredo aureospora;Cummins;Ghana;L. Piening;PRESERVED_SPECIMEN;;ISOTYPE
6675;1086262255;Basidiomycota;Uraecium carpodini;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6674;1086262379;Basidiomycota;Uredo chlorophorae;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6673;1086262613;Basidiomycota;Uredo entandophragmae;Cummins;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6672;1086262825;Basidiomycota;Uredo gladioli-buettneri;Bubák ex Syd. & P.Syd.;Togo;C. Baumann;PRESERVED_SPECIMEN;;TYPE
6671;1086263121;Basidiomycota;Uredo longaensis;Henn.;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;
6670;1086263126;Basidiomycota;Uraecium leonense;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6669;1086263172;Basidiomycota;Uredo maschalocephali;Cummins;Liberia;J. T. Baldwin Jr.;PRESERVED_SPECIMEN;;ISOTYPE
6668;1086263583;Basidiomycota;Uredo pieningii;Cummins;Ghana;L. Piening;PRESERVED_SPECIMEN;;ISOTYPE
6667;1086265321;Basidiomycota;Puccinia aspiliae-latifoliae;Cummins;Sierra Leone;F. C. Deigthon;PRESERVED_SPECIMEN;;ISOTYPE
6666;1086265760;Basidiomycota;Uromyces buforrestiae;Cummins;Ghana;L. Piening;PRESERVED_SPECIMEN;;ISOTYPE
6665;1086266060;Basidiomycota;Uromyces clignyi;Pat. & Har.;Mali;A. Chevalier;PRESERVED_SPECIMEN;;TYPE
6664;1086267918;Basidiomycota;Aecidium cynanchi;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6663;1086268063;Basidiomycota;Puccinella microchloae;Syd. & P.Syd.,;Guinea;G. Schweinfurth;PRESERVED_SPECIMEN;;TYPE
6662;1086268403;Basidiomycota;Uromyces melantherae;Cooke;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;
6661;1086268867;Basidiomycota;Uromyces pieningii;Cummins;Ghana;L. Piening;PRESERVED_SPECIMEN;;ISOTYPE
6660;1086268927;Basidiomycota;Aecidium leonense;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;ISOTYPE
6659;1086269108;Basidiomycota;Uromyces pseudarthriae;Cooke;Togo;R. Büttner;PRESERVED_SPECIMEN;;
6658;1086270436;Basidiomycota;Ypsilospora baphiae;Cummins;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6657;1086270518;Basidiomycota;Aecidium micrococcae;Syd.;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6656;1086270797;Basidiomycota;Aecidium schwabeae;Pat. & Har.;Niger;A. Chevalier;PRESERVED_SPECIMEN;;TYPE
6655;1086271241;Basidiomycota;Aecidium tafoense;Cummins;Ghana;P. M. & H. Owen;PRESERVED_SPECIMEN;;ISOTYPE
6654;1086271286;Basidiomycota;Aecidium tafoense;Cummins;Ghana;Harold Owens;PRESERVED_SPECIMEN;;
6653;1086273141;Ascomycota;Passalora munduleae;Sacc., Syd. & P.Syd.,;Togo;Kersting;PRESERVED_SPECIMEN;;TYPE
6652;1086273290;Basidiomycota;Sporisorium sorghi;Ehrenb. ex Link;Gambia;T. & K. Vánky;PRESERVED_SPECIMEN;;
6651;1086279211;Ascomycota;Usnea himantodes;Mot.;Guinea;S. Lisowski;PRESERVED_SPECIMEN;;
6650;1086280652;Ascomycota;Colletotrichum sublineola;Henn.;Togo;Kersting;PRESERVED_SPECIMEN;;TYPE
6649;1086280678;Ascomycota;Colletotrichum sublineola;Henn.;Togo;Kersting;PRESERVED_SPECIMEN;;TYPE
6648;1086282481;Ascomycota;Neomelanconium deightonii;Petr.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6647;1086283806;Ascomycota;Pseudoparmelia uleana;(Müll.Arg.) Elix & T.H.Nash;Guinea;Rolf Santesson;PRESERVED_SPECIMEN;;
6646;1086284126;Basidiomycota;Theleporus calcicolor;(Sacc. & P.Syd.) Ryvarden;Nigeria;C. O. F.....................;PRESERVED_SPECIMEN;;
6644;1086287302;Ascomycota;Nummularia cookeana;(Sacc.) Rehm;Nigeria;;PRESERVED_SPECIMEN;;
6643;1086294835;Ascomycota;Asteridiella ugandensis;(Hansf.) Hansf.;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6642;1086294897;Ascomycota;Irenopsis acridocarpicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6641;1086295264;Ascomycota;Meliola calami;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6640;1086295270;Ascomycota;Meliola baphiae-polygalaceae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6639;1086295275;Ascomycota;Meliola bonamiae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6638;1086295279;Ascomycota;Meliola capensis;(Kalchbr. & Cooke) Theiss.;Ghana;S. J. J. Nuns;PRESERVED_SPECIMEN;;TYPE
6637;1086295286;Ascomycota;Meliola caesalpiniae;(Hansf. & Deighton) Hansf. & Deighton;Ghana;J. Obeng;PRESERVED_SPECIMEN;;TYPE
6636;1086295290;Ascomycota;Meliola cissampeli;Hansf. & F.Stevens;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6635;1086295307;Ascomycota;Meliola carapae;Hansf. & Deighton;Sierra Leone;C. G. Hansford & F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6634;1086295333;Ascomycota;Meliola copaiferae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6633;1086295489;Ascomycota;Meliola manotis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6632;1086295492;Ascomycota;Meliola loranthi;Gaillard;Ghana;F. C. Deighton;PRESERVED_SPECIMEN;;
6631;1086295502;Ascomycota;Meliola manotis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6630;1086295506;Ascomycota;Meliola mezoneuri;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6629;1086295507;Ascomycota;Meliola mezoneuri;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6628;1086295526;Ascomycota;Meliola mucunae;Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6627;1086295528;Ascomycota;Meliola mezoneuri;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6626;1086295529;Ascomycota;Meliola mezoneuri;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6625;1086295536;Ascomycota;Meliola newbouldiae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6624;1086295539;Ascomycota;Meliola newbouldiae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6623;1086295541;Ascomycota;Meliola newbouldiae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6622;1086295543;Ascomycota;Meliola ostryoderridis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6621;1086295544;Ascomycota;Meliola napoleonae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6620;1086295547;Ascomycota;Meliola ourateae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6619;1086295555;Ascomycota;Meliola ostryoderridis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6618;1086295556;Ascomycota;Meliola newbouldiae;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6617;1086295570;Ascomycota;Meliola ostryoderridis;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6616;1086295582;Ascomycota;Meliola ochthocosmicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6615;1086295598;Ascomycota;Meliola ochthocosmi;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6614;1086295685;Ascomycota;Meliola pterocarpicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6613;1086295691;Ascomycota;Meliola pterocarpicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6612;1086295695;Ascomycota;Meliola pterocarpicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6611;1086295706;Ascomycota;Meliola pterocarpicola;Hansf. & Deighton;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;TYPE
6610;1086295726;Ascomycota;Meliola secamones;Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
6609;1086295738;Ascomycota;Meliola secamones;Hansf.;Sierra Leone;F. C. Deighton;PRESERVED_SPECIMEN;;
